venue_id,venue_name,latitude,longitude,rating,review_count,address,phone,category
3047,The Boneyard,37.6364111,-122.4063168,3.8,93,"360 Shaw Rd Ste C South San Francisco, CA 94080",16503993300,bbq
3048,The Boys’ Deli,37.629745,-122.414746,4.7,101,"428 San Bruno Ave W San Bruno, CA 94066",16506364213,"botanicalgardens, eventspaces, livemusic, minigolf, party, restaurants, sandwiches, smoothies, socialclubs, sportsclubs"
3049,The Brass Elephant,37.6434799,-122.40448,3.4,33,"380 S Airport Blvd South San Francisco, CA 94080",16506733200,newamerican
3050,The Cake Queen & Coffee Bar,37.6412249,-122.4258979,4.7,397,"132 Brentwood Dr South San Francisco, CA 94080",16505932253,coffee
3051,The Fitness Tech,37.65554,-122.41025,5,70,"303 Linden Ave South San Francisco, CA 94080",,fitness
3052,The Garden Club,37.661616,-122.438296,3.7,812,"1144 Mission Rd South San Francisco, CA 94080",16508734910,"bars, breakfast_brunch, newamerican, nightlife"
3053,The Green Enchilada,37.6508486,-122.491707,3.8,700,"444 Manor Plz Pacifica, CA 94044",16505570841,vegan
3055,The Hangar,37.65609498656979,-122.391408,4.6,25,"460 Forbes Blvd South San Francisco, CA 94080",,"bars, cocktailbars, coffee, nightlife, venues"
3056,The Ice Cream Shop,37.59978541943447,-122.403043,0,0,"Millbrae, CA 94030",16507941719,icecream
3057,The Kitchen,37.600982,-122.390884,3,1098,"279 El Camino Real Millbrae, CA 94030",16506929688,"chinese, seafood"
3058,The Landing Restaurant + Bar,37.6469441,-122.4046211,3.6,25,"275 South Airport Blvd South San Francisco, CA 94080",16508733550,newamerican
3059,The Lighthouse,37.6583166,-122.3983421,3.9,101,"685 Gateway Blvd South San Francisco, CA 94080",16507350236,"breakfast_brunch, coffee, newamerican"
3061,The Night Market,37.64771684115048,-122.4204502,3.5,675,"230B S Spruce Ave South San Francisco, CA 94080",16506348388,chinese
3062,The Roti Roll,37.65817,-122.408877,1,1,"600 Linden Ave South San Francisco, CA 94080",14158750381,sushi
3063,The San Francisco Nest,37.658237,-122.394974,0,0,"439B Eccles Ave San Francisco, CA 94080",16507630850,musicvenues
3064,The State Room Banquet Hall,37.65438,-122.4107251,4.4,5,"306 Baden Ave South San Francisco, CA 94080",16505884621,venues
3066,ThermoFisher SSF Cafeteria,37.66164585,-122.3935372,5,4,"180 Oyster Point Blvd South San Francisco, CA 94080",,newamerican
3068,Tiffany's Cake Poppery,37.62653,-122.42771,4.8,51,"San Bruno, CA 94066",16502356422,"bakeries, desserts, cake pops, dessert catering, custom treats, local bakery, San Bruno"
3069,Tikka Taj,37.65551853979163,-122.4220699,0,0,"South San Francisco, CA 94080",14158750381,indpak
3070,Tiny Totts Park,37.6201099,-122.44144,4,1,"Glenview Dr San Bruno, CA 94066",,"parks, playground, toddler-friendly, family park, outdoor play, San Bruno, family"
3075,Tokyo Sushi & Bar,37.644888,-122.452908,3.5,813,"2278 Westborough Blvd Ste 201 South San Francisco, CA 94080",16508089898,"bars, japanese, nightlife, sushi"
3076,Toto's Pizzeria & Restaurant - San Bruno,37.61387250765822,-122.4045194,4.1,1297,"1690 El Camino Real San Bruno, CA 94066",16508738686,"italian, Italian food, thin-crust pizza, family dining, local favorite, San Bruno"
3082,TP Tea,37.60178608788007,-122.3926102,4.1,75,"400 Broadway Millbrae, CA 94030",15109362626,"bubbletea, coffee"
3083,Traverse,37.66091483901707,-122.3944986,4.2,33,"800 Gateway Blvd South San Francisco, CA 94080",,"bars, coffee, newamerican, nightlife"
3084,Treudan San Bruno,37.624730013921976,-122.4109331,0,0,"500 San Mateo Ave San Bruno, CA 94066",,"Chinese restaurant, dumplings and noodles, authentic flavors, San Bruno"
3085,Tripp Distillery,37.64281296,-122.4923041,4.8,49,"1121 Palmetto Ave Pacifica, CA 94044",16507134927,distilleries
3086,Truffle Poké Bar,37.66258485197265,-122.3962596,3.8,221,"101 Oyster Point Blvd Ste 107 South San Francisco, CA 94080",16507416180,sushi
3088,Tutti Frutti Frozen Yogurt,37.63692,-122.41902,0,0,"1150 El Camino Real San Bruno, CA 94066",16505881688,"icecream, frozen yogurt, dessert shop, self-serve, toppings bar, San Bruno"
3089,Tutu School San Bruno,37.62271,-122.41093,4.5,15,"444 San Mateo Ave San Bruno, CA 94066",16502274971,"fitness, ballet classes, toddler dance, kids performing arts, early education, culture"
3091,Two Fifty Restaurant,37.65481022,-122.4018252,2.5,21,"250 Gateway Blvd South San Francisco, CA 94080",,newamerican
3108,UFC GYM San Bruno,37.62796,-122.416885,3.9,82,"751 Camino Plz B San Bruno, CA 94066",16505898790,"fitness, mixed martial arts, fitness center, personal training, strength classes, culture"
3115,Ume Tea,37.60167093,-122.3929323,4.5,209,"405 Broadway Millbrae, CA 94030",,bubbletea
3116,Upper Cut,37.63889078424562,-122.4067117,4,188,"326 Shaw Rd S San Francisco, CA 94080",14154969916,newamerican
3123,Urban Worldwide,37.63847224503593,-122.4110418,4.7,65,"1162 San Mateo Ave South San Francisco, CA 94080",14154948122,wedding_planning
3124,Valerio's Tropical Bake Shop,,,2.4,74,"3573 Callan Blvd South San Francisco, CA 94080",16508781611,bakeries
3131,Vegan Mob,37.636384502373296,-122.4214505,4,45,"1199 El Camino Real San Bruno, CA 94066",16286280281,"bbq, vegan, vegan soul food, plant-based BBQ, modern comfort food, San Bruno"
3134,VENNU Yoga & Pilates Studio,37.60056,-122.39035,4.6,55,"227 El Camino Real Millbrae, CA 94030",16502399470,"fitness, yoga"
3179,Vennu3,37.60332465995046,-122.3959125,0,0,"7 Civic Center Ln Millbrae, CA 94030",16502399470,yoga
3181,Viet Time,37.63891,-122.420733,4,170,"1212 El Camino Real Unit F San Bruno, CA 94066",16506364488,"Vietnamese food, pho and banh mi, quick service, casual dining, vietnamese"
3182,Virgin Atlantic San Francisco Clubhouse,37.61424797,-122.3884138,3.5,120,"780 S Airport Blvd San Francisco, CA 94030",,"bars, nightlife"
3188,W XYZ Bar,37.60277,-122.37761,3.7,28,"401 East Millbrae Ave Aloft SFO Millbrae, CA 94030",16504435500,"cocktailbars, venues"
3189,Wanpo Tea Shop,37.60619,-122.398,4.1,168,"1069 El Camino Real Millbrae, CA 94030",16282288007,"bubbletea, tea"
3226,Wedemeyer Bakery,37.64619961,-122.3995835,4.7,28,"314 Harbor Way South San Francisco, CA 94080",16508731000,bakeries
3315,Wendy's,37.62254,-122.41273,2.6,91,"499 El Camino Real San Bruno, CA 94066",16508733810,"burgers, fast food, burgers and fries, national chain, drive-thru, San Bruno"
3320,West Coast Cafe,37.623477,-122.410937,4.1,436,"466 San Mateo Ave San Bruno, CA 94066",16505881912,"italian, Italian-American food, pasta and seafood, neighborhood eatery"
3323,West Coast Dance Conservatory,37.60027242,-122.3911776,4.4,19,"237 Broadway Ave Millbrae, CA 94030",16506923597,"arts, fitness, theater"
3324,Westborough Park,37.64384842,-122.4573975,4.1,20,"2380 Galway Dr South San Francisco, CA 94080",16508756916,"parks, playgrounds"
3326,Whimsy Made,37.654,-122.41307,5,4,"South San Francisco, CA 94080",,desserts
3329,White Elephant Restaurant,37.642153,-122.426646,3.8,1367,"146 Hazelwood Dr South San Francisco, CA 94080",16508738341,thai
3333,Wildflour,37.65377010266084,-122.407644,4.8,64,"200 Airport Blvd Ste 1 South San Francisco, CA 94080",16506364341,"bakeries, bars, beerbar, nightlife, sandwiches"
3334,Wildflour Bakeshop,37.65682983,-122.4143524,5,8,"South San Francisco, CA 94080",14154390646,desserts
3336,Wing It,37.62669,-122.42502,3.2,9,"851 Cherry Ave Ste 15 San Bruno, CA 94066",16506364423,"chicken wings, sauces and fries, casual bites, local spot, San Bruno"
3337,Winston Manor #3,37.6649,-122.45716,0,0,"Newman Drive And Gibbs Way South San Francisco, CA 94080",,playgrounds
3339,Winters Tavern,37.6367,-122.49056,3.9,200,"1522 Francisco Blvd Pacifica, CA 94044",16503556162,musicvenues
3344,Witch Crafts & Cookies,37.605463,-122.481036,0,0,"Pacifica, CA 94044",16504794027,desserts
3345,wonderful,37.60069716,-122.3913158,4.1,1056,"270 Broadway Millbrae, CA 94030",16506518888,chinese
3346,Yan Peninsula,37.60776,-122.39839,3.6,270,"1180 El Camino Real Millbrae, CA 94030",16505418888,chinese
3349,Yo-Kai Express,37.6026063,-122.3779187,3.4,15,"401 E Millbrae Ave Millbrae, CA 94030",18559652439,"japanese, vietnamese"
3351,YogaSix Oyster Point,37.6626205,-122.396762,4.9,135,"101 Oyster Point Blvd Ste 103 South San Francisco, CA 94080",16505342692,"fitness, yoga"
3352,Yomie's Rice X Yogurt,37.61226302,-122.4038901,3.9,137,"105 Park Blvd Millbrae, CA 94030",16503920650,"bubbletea, icecream"
3353,YOU-Camp Fitness,37.62513114972721,-122.4336077,5,6,"San Bruno, CA 94066",16504387768,"fitness, group workouts, fitness bootcamp, outdoor exercise, wellness training"
3355,Yummy Szechuan,37.61321,-122.40476,4.1,542,"1661 El Camino Real Millbrae, CA 94030",16506159648,chinese
3357,Z-One Kitchen,37.616642,-122.407191,3.7,59,"130 El Camino Real Ste C San Bruno, CA 94066",14155797160,"chinese, Chinese cuisine, homestyle cooking, comfort food, family-friendly"
3358,Zap Yoga,37.6276207,-122.4256058,0,0,"San Bruno, CA 94066",16509216200,"yoga, yoga classes, wellness studio, community sessions, fitness and breathwork, culture"
3359,Zhen Restaurant,37.599578,-122.389067,3.6,89,"121 El Camino Real Millbrae, CA 94030",16503021316,"chinese, seafood"
3360,Zorba's Pizza,37.61148,-122.40303,4.3,763,"1567 El Camino Real Millbrae, CA 94030",16508751616,"botanicalgardens, eventspaces, italian, livemusic, minigolf, party, pizza, restaurants, smoothies, socialclubs, sportsclubs"
3361,Zorek,37.62841,-122.41667,4.4,66,"799 El Camino Real San Bruno, CA 94066",16502649568,"bakeries, cafes, juicebars"
3362,Zumix,37.60444892,-122.3949813,4.6,18,"711 El Camino Real Millbrae, CA 94030",16502705709,juicebars
