venue_id,venue_name,category,latitude,longitude,price,rating,review_count,address,phone
2737,Societea Teahouse & Eatery,livemusic,37.622841,-122.410957,,4.1,378,"446 San Mateo Ave San Bruno, CA 94066",16506364494
2738,Viet Time,livemusic,37.63891,-122.420733,,4,170,"1212 El Camino Real Unit F San Bruno, CA 94066",16506364488
2739,Nina's Home Bakery,livemusic,37.626602,-122.417837,,5,10,"San Bruno, CA 94066",15109436773
2740,One Love Cafe,livemusic,37.62413576497491,-122.4110888,,4.4,154,"486 San Mateo Ave San Bruno, CA 94066",16506364125
2741,A One Kitchen & Bar,livemusic,37.627862,-122.411562,,4.4,202,"677 San Mateo Ave San Bruno, CA 94066",16505884040
2742,Minari,livemusic,37.6229,-122.41156,,4.3,213,"449 San Mateo Ave San Bruno, CA 94066",16505885559
2743,Tastebuds,livemusic,37.62935,-122.41589,,3.1,400,"582 San Bruno Ave W San Bruno, CA 94066",16505830899
2744,Seoul Kalbi Korean BBQ,livemusic,37.6132,-122.40388,,3.8,1213,"1610 El Camino Real San Bruno, CA 94066",16505830702
2745,Chili's,livemusic,37.63042971733036,-122.4181857,,2.5,983,"899 El Camino Real San Bruno, CA 94066",16509522692
2746,Hidden Spot - South San Francisco,livemusic,37.65509,-122.41039,,4.7,739,"303 Grand Ave South San Francisco, CA 94080",16508724484
2747,SAJJ Mediterranean,livemusic,37.62660240136236,-122.4268363,,4.2,155,"851 Cherry Ave Ste 15 San Bruno, CA 94066",16506364423
2748,Grill Kebabs and Gyros,livemusic,37.6554849,-122.4121851,,4.6,183,"385 Grand Ave South San Francisco, CA 94080",16506364532
2749,Bourbon Pub SFO,livemusic,37.63666417827807,-122.4005495,,4.4,482,"780 S Airport Blvd Departures Level, Space B.2.235A San Francisco, CA 94128",
2750,Local Kitchens,livemusic,37.62681361118622,-122.425534,,4,150,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206
2751,Sofra Grill,livemusic,37.64226,-122.42648,,4.7,285,"132 Hazelwood Dr South San Francisco, CA 94080",16507631156
2752,Sushi House,livemusic,37.626067,-122.411154,,3.3,518,"576 San Mateo Ave San Bruno, CA 94066",16508716190
2753,Taqueria Mi Durango,livemusic,37.61963,-122.41062,,4.2,570,"287 El Camino Real San Bruno, CA 94066",16505888810
2754,Little Lucca Specialty Sandwich Shop,livemusic,37.65091,-122.43056,,4.3,3816,"724 El Camino Real South San Francisco, CA 94080",16505898916
2755,Love Burn,livemusic,37.643,-122.426178,,4.3,389,"130 Northwood Dr Hometown Bowl South San Francisco, CA 94080",16507631887
2756,The Klipptones ,jazzandblues,37.77713,-122.41964,,5,43,"San Francisco, CA 94101",14152650901
2757,Nova Jazz Band,jazzandblues,37.80249023,-122.4113007,,5,59,"San Francisco, CA 94133",14155199888
2758,Hella Fitzgerald,jazzandblues,37.7981987,-122.2479782,,5,36,"Oakland, CA 94606",14152187688
2759,The Turnaround Jazz Trio & Quartet,jazzandblues,37.7986566,-122.4382307,,5,51,"San Francisco, CA 94115",15103878096
2760,Campbell's Jazz Soup,jazzandblues,38.015319,-122.545868,,5,36,"San Francisco, CA 94903",14158476072
2761,Pure Ecstasy,jazzandblues,37.8104485,-122.2398636,,5,13,"Oakland, CA 94610",15106939899
2762,Viento,jazzandblues,37.78586197,-122.4374542,,4.9,17,"San Francisco, CA 94115",15103878096
2763,Royal Society Jazz Orchestra,jazzandblues,38.32,-122.64,,4.6,8,"Petaluma, CA 94975",17077652055
2764,Jazz Odyssey,jazzandblues,37.76974937,-122.4482273,,5,4,"San Francisco, CA 94117",
2765,The Mighty Mules Blues Band,jazzandblues,37.83433817680394,-122.2643347,,5,5,"Oakland, CA 94609",15104999689
2766,Honor Brass Band,jazzandblues,37.57788535,-122.4371545,,5,3,"Burlingame, CA 94010",14157226341
2767,Fog City Swing,jazzandblues,37.780104,-122.462456,,5,1,"San Francisco, CA 94118",14157226341
2768,Drop D,jazzandblues,37.73056793,-122.3852844,,1,1,"San Francisco, CA 94124",14152180295
2769,Garuda Blue,jazzandblues,37.772,-122.40873,,0,0,"San Francisco, CA 94103",16505766381
2770,Silver Moon Big Band,jazzandblues,37.72044373,-122.4434509,,0,0,"San Francisco, CA 94112",15105282403
2771,Jazz And Bossa Nova,jazzandblues,37.73488,-122.46003,,0,0,"San Francisco, CA 94127",14152901130
2772,Hollywood Swingers,jazzandblues,37.58068,-122.33462,,2,1,"2 Dwight Rd Burlingame, CA 94401",14153123237
2773,Sweeney Ridge,parks,37.61968978,-122.4541853,,4.3,193,"3660 Sneath Ln San Bruno, CA 94044",14155614323
2774,Junipero Serra Park,parks,37.60916539291726,-122.4226242,,4.3,69,"1801 Crystal Springs Rd San Bruno, CA 94066",16505895708
2775,San Bruno City Park,parks,37.6210696,-122.4297369,,4.3,53,"251 City Pkwy San Bruno, CA 94066",
2776,Centennial Way Dog Park,parks,37.65333091327369,-122.4297718,,4.1,156,"35 W Orange Ave South San Francisco, CA 94080",16508293837
2777,Bayfront Park,parks,37.60482791,-122.3771293,,4.4,57,"Millbrae Ave And Bayshore Hwy Millbrae, CA 94030",
2778,Sign Hill Park,parks,37.66617643035886,-122.4187649,,3.9,58,"650 Poplar Ave South San Francisco, CA 94080",
2779,Commodore Park,parks,37.63096836310109,-122.4256673,,3,52,"Commodore and Cherry Ave San Bruno, CA 94066",
2780,Dog Bar,parks,37.69613225750037,-121.9281991,,4.8,22,"1650 Stoneridge Mall Rd Pleasanton, CA 94588",15104790968
2781,Orange Memorial Park,parks,37.65315216,-122.4269686,,4.2,82,"35 W Orange Ave South San Francisco, CA 94080",16508293800
2782,Village Park,parks,37.59189014,-122.3746958,,4.9,18,"1535 California Dr Burlingame, CA 94010",16505587300
2783,Monte Verde Park,parks,37.6249,-122.41461,,3.5,4,"567 El Camino Real San Bruno, CA 94066",
2784,Ray Park,parks,37.58885099134921,-122.3777259,,4.7,9,"1525 Balboa Way Burlingame, CA 94010",16505587300
2785,Alta Loma Park,parks,37.6615,-122.448023,,4.3,20,"450 Camaritas Ave South San Francisco, CA 94080",16192655243
2786,Central Park,parks,37.60076494878549,-122.3996505,,4.7,9,"478 Lincoln Cir Millbrae, CA 94030",16502592370
2787,SF Puppy Love,parks,37.78022,-122.40093,,4.2,21,"840 Harrison St San Francisco, CA 94107",14156131412
2788,Grundy Park,parks,37.62191375643105,-122.4217635,,4.2,6,"567 El Camino Real San Bruno, CA 94066",
2789,Westborough Park,parks,37.64384842,-122.4573975,,4.1,20,"2380 Galway Dr South San Francisco, CA 94080",16508756916
2790,Sellick Park,parks,37.642258,-122.447715,,4,22,"Appian Way South San Francisco, CA 94080",16508293800
2791,Buri Buri Park,parks,37.652611,-122.441292,,4,26,"200 Arroyo Dr South San Francisco, CA 94080",
2792,South San Francisco Parks and Recreation Department,parks,37.65616344827821,-122.4350731,,4,8,"901 Civic Campus Way South San Francisco, CA 94080",16508293800
2793,Avalon Park,parks,37.6406,-122.43395,,4,3,"Dorado Way And Alta Vista Dr South San Francisco, CA 94080",16508293800
2794,Millbrae Community Center,parks,37.600282380510265,-122.4006321,,4.8,5,"477 Lincoln Cir Millbrae, CA 94030",16502592360
2795,Library | Parks and Recreation Center,parks,37.76782,-122.39014,,5,3,"901 Civic Campus Wy South San Francisco, CA 94080",16508778500
2796,Lions Field,parks,37.62320552,-122.406503,,3.7,3,"500 1st Ave San Bruno, CA 94066",
2797,Point San Bruno Park,parks,37.6570924,-122.3781332,,4.5,6,"Forbes Blvd & Dna Way South San Francisco, CA 94080",
2798,Meadows Park,parks,37.60183948,-122.4170317,,4,4,"Lynnwood Ln Millbrae, CA 94030",16502592334
2799,Millbrae Skate Park,parks,37.596231,-122.39152,,4.4,5,"451 Millbrae Ave Millbrae, CA 94030",
2800,Pacific Heights Park,parks,37.628884,-122.453326,,2.7,7,"3080 Longview St San Bruno, CA 94066",
2801,Green Hills Park,parks,37.6074214,-122.4018403,,4,2,"Magnolia Ave And Ludeman Ln Millbrae, CA 94030",16502592334
2802,Tiny Totts Park,parks,37.6201099,-122.44144,,4,1,"Glenview Dr San Bruno, CA 94066",
2803,Rotary Park,parks,37.59410383,-122.3962688,,3.7,3,"South Ashton Ave And Millbrae Ave Millbrae, CA 94030",16502592334
2804,Herman park,parks,37.635451282738416,-122.4133785,,2,1,"163 Diamond St San Bruno, CA 94066",
2805,City Hall Play Area,parks,37.65684607,-122.4138872,,4.7,3,"Miller Ave & Walnut Ave South San Francisco, CA 94080",
2806,Forest Lane Park,parks,37.63330719836636,-122.4169097,,2,1,"933 Easton Ave San Bruno, CA 94066",
2807,Buckeye Park,parks,37.61515,-122.4322,,2,2,"2351 Rosewood Dr San Bruno, CA 94066",
2808,Brentwood Park,parks,37.63674819,-122.4331546,,4.5,2,"425 Briarwood Dr South San Francisco, CA 94080",
2809,Centennial Plaza,parks,37.62365227756733,-122.410927,,0,0,"470 San Mateo Ave San Bruno, CA 94066",
2810,Marina Vista Park,parks,37.610734,-122.394984,,5,1,"Spruce Ave Bay St Millbrae, CA 94030",
2811,Spur Trail,parks,37.5989266,-122.405174,,2.7,7,"Geraldine Dr & Lincoln Cir Millbrae, CA 94030",
2812,Boys & Girls Club Paradise Valley,parks,37.6637965,-122.4089438,,3.5,4,"291 Hillside Blvd South San Francisco, CA 94080",16505832348
2813,Camelot Park,parks,37.651564198592254,-122.4592541,,3,1,"55 Camelot Ct Daly City, CA 94015",
2814,Ps Business Parks,parks,37.64981003,-122.408381,,1.2,9,"11 Airport Blvd Ste 206 South San Francisco, CA 94080",16508710212
2815,Sister Cities Park,parks,37.6533501,-122.4255823,,3,1,"100 W Orange Ave South San Francisco, CA 94080",
2816,Jack Drago Park,parks,37.65454164078461,-122.4035705,,1.5,2,"East Grand Ave South San Francisco, CA 94080",
2817,Centennial Way Park South,parks,37.64267,-122.41986,,0,0,"1435 Huntington Ave Ste 240 South San Francisco, CA 94080",
2818,Paradise Valley Park,parks,37.66425579,-122.4102266,,3,1,"Hillside Blvd & School Ave South San Francisco, CA 94080",
2819,Mosta Grove,parks,37.593484210265494,-122.3959408,,0,0,"935 Millbrae Ave Millbrae, CA 94030",
2820,Mills Estates Park,parks,37.5870057,-122.3987669,,3,1,"Sebastian Dr Millbrae, CA 94030",
2821,Bayside Manor Park,parks,37.6039144,-122.3876538,,2,2,"End Of Lerida Ave Millbrae, CA 94030",
2822,Josephine Waugh - Soroptimist Park,parks,37.59437397,-122.3979025,,3,1,"1198 Chadbourne Ave Millbrae, CA 94030",
2823,San Francisco Botanical Garden,gardens,37.76771384173737,-122.4693099,,4.5,732,"1199 9th Ave San Francisco, CA 94122",14156611316
2824,Conservatory of Flowers,gardens,37.77250417,-122.4587631,,4.4,695,"100 John F Kennedy Dr Golden Gate Park San Francisco, CA 94118",14156611316
2825,Municipal Rose Garden - San Jose,gardens,37.33189793386822,-121.9286126,,4.7,698,"Naglee Ave & Dana Ave San Jose, CA 95126",14087947275
2826,Filoli,gardens,37.470480883771515,-122.310667,,4.3,1091,"86 Cañada Rd Woodside, CA 94062",16503648300
2827,UC Botanical Garden at Berkeley,gardens,37.87514074533531,-122.2387207,,4.6,339,"200 Centennial Dr Berkeley, CA 94720",15106432755
2828,Cornerstone Sonoma,gardens,38.227949,-122.457672,,4.3,261,"23570 Arnold Dr Sonoma, CA 95476",17079333010
2829,Hayward Japanese Gardens - Hayward Area Rec. & Park District,gardens,37.6803391,-122.0801445,,4.5,392,"22373 N 3rd St Hayward, CA 94546",15108816700
2830,Gamble Garden,gardens,37.44001674,-122.1482376,,4.6,175,"1431 Waverley St Palo Alto, CA 94301",16503291356
2831,Arizona Garden,gardens,37.43589117023309,-122.1710471,,4.7,70,"560 Fremont Rd Stanford, CA 94305",
2832,Hakone Estate and Gardens,gardens,37.252209,-122.041787,,4.1,575,"21000 Big Basin Way Saratoga, CA 95070",14087414994
2833,Bonsai Garden at Lake Merritt,gardens,37.806079131276206,-122.2577779,,4.9,57,"650 Bellevue Ave Oakland, CA 94610",15107638409
2834,The Gardens At Heather Farm,gardens,37.91767274,-122.0433959,,4.5,101,"1540 Marchbanks Dr Walnut Creek, CA 94598",19252371231
2835,Huckleberry Botanic Regional Preserve,gardens,37.84286436056619,-122.1949806,,4.5,91,"7087 Skyline Blvd Oakland, CA 94611",18883272757
2836,The Berkeley Rose Garden,gardens,37.885313,-122.2629013,,4.5,263,"1200 Euclid Ave Berkeley, CA 94709",15109815150
2837,Dahlia Dell at Golden Gate Park,gardens,37.775,-122.418333,,4.9,33,"San Francisco, CA 94199",14156667001
2838,Allied Arts Guild,gardens,37.441403663614736,-122.1788942,,4.4,96,"75 Arbor Rd Menlo Park, CA 94025",16503222405
2839,Regional Parks Botanic Garden at Tilden,gardens,37.89365534281403,-122.2433425,,4.6,66,"1550 Wildcat Canyon Rd Tilden Regional Park Berkeley, CA 94708",15105443169
2840,Riza Plants,gardens,38.2981382,-122.288556,,4.8,51,"1300 1st St Ste 355 Napa, CA 94559",17076374388
2841,UC Santa Cruz Arboretum & Botanic Garden,gardens,36.98233547814712,-122.0598692,,4.4,64,"1156 High St Santa Cruz, CA 95064",18315022998
2842,Japanese Friendship Garden,gardens,37.32187147787841,-121.8599201,,3.7,408,"1300 Senter Rd San Jose, CA 95106",14087947275
2843,Green Gulch Farm Zen Center,gardens,37.86657,-122.5635,,4.4,46,"1601 Shoreline Hwy Muir Beach, CA 94965",14153833134
2844,The Gardens at Lake Merritt,gardens,37.80704976,-122.2587334,,4.6,20,"666 Bellevue Ave Oakland, CA 94610",
2845,Shinn Historical Park & Arboretum,gardens,37.56480798,-121.97997,,4.1,51,"1251 Peralta Blvd Fremont, CA 94539",15107950891
2846,The Ren Brown Collection,gardens,38.33800856121545,-123.0480838,,5,13,"1781 Coast Hyw 1 Bodega Bay, CA 94923",17078752922
2847,Historic Gardens of Alcatraz Project,gardens,37.82639567,-122.4221992,,4.8,13,"Alcatraz National Park San Francisco, CA 94199",14155613000
2848,Niles Rose Garden,gardens,37.5792639,-121.9912064,,4.5,11,"36550 Niles Blvd Fremont, CA 94536",
2849,Botanic Panic,gardens,37.761847024834175,-122.4218909,,4.7,3,"696 Valencia St San Francisco, CA 94110",14154078773
2850,Sonoma Garden Park,gardens,38.2805143,-122.4410903,,5,8,"19996 7th St E Sonoma, CA 95476",17079964883
2851,Presidio Nursery Volunteer Program,gardens,37.80084332,-122.4711798,,5,6,"1249 Appleton St San Francisco, CA 94129",14155614826
2852,Gateway Emergency Preparedness Exhibit Center and Garden,gardens,37.8499623,-122.2266585,,4.3,6,"Tunnel Road & Caldecott Lane Oakland, CA 94618",
2853,Kato Japanese Garden at Shinn Park,gardens,37.5655,-121.98055,,4.5,11,"1251 Peralta Blvd Fremont, CA 94536",
2854,Redwood Memorial Grove,gardens,37.771669,-122.471669,,5,4,"Golden Gate Park, John F Kennedy Dr San Francisco, CA 94117",
2855,Dry Creek Garden,gardens,37.62892000000001,-122.0310383,,5,3,"1320 Garin Ave Hayward, CA 94587",18883272757
2856,Chomp! Carnivorous Plants at the Conservatory of Flowers,gardens,37.77243667,-122.4601837,,4.3,7,"100 John F Kennedy Dr Golden Gate Park San Francisco, CA 94117",14156667001
2857,Botanica Chango Y Yemaya,gardens,37.35123,-121.85954,,5,6,"1585 Alum Rock Ave San Jose, CA 95116",14089238880
2858,Peter Tea Bonsai,gardens,37.30416489,-121.8097763,,5,3,"San Jose, CA 95121",
2859,Lakeside Palmetum,gardens,37.80713952734177,-122.2587743,,4,1,"666 Bellevue Ave Oakland, CA 94610",
2860,Reflections Garden,gardens,37.41240943,-121.9342855,,4.3,4,"260 E Tasman Dr San Jose, CA 95134",
2861,Botanica Ile Dos Aguas,gardens,38.0043645,-121.8941924,,5,4,"3810 Railroad Ave Pittsburg, CA 94565",19252673667
2862,TyFlow io,gardens,37.8741951,-121.6415329,,3.5,2,"Byron, CA 95825",12093266482
2863,Historic Orchard,gardens,37.343022,-121.90642,,4.5,2,"438 Coleman Ave San Jose, CA 95110",14082987657
2864,Black Point Historic Gardens,gardens,37.8071219,-122.4259781,,5,2,"3500 Van Ness Ave San Francisco, CA 94123",
2865,Fishbits' Trail,gardens,37.888019,-122.4561698,,5,2,"1496 Vistazo St Belvedere Tiburon, CA 94920",
2866,Cohen Alley,gardens,37.7844,-122.41474,,4.2,6,"Cohen Pl San Francisco, CA 94109",14152555971
2867,Arroyo Park,gardens,37.56302,-122.32599,,4,6,"S El Camino Real At W 3rd Ave San Mateo, CA 94402",
2868,Rivertown Garden,gardens,38.010239308755835,-121.823022,,0,0,"1201 W 10th St Antioch, CA 94509",19256086683
2869,Dahlia Garden,gardens,37.77054596,-122.4428253,,0,0,"San Francisco, CA 94117",
2870,Amy J Blue Memorial Garden,gardens,37.44123,-122.17098,,4,1,"77 Sweet Olive Way Palo Alto, CA 94304",
2871,The Neighborhood Garden,gardens,37.75878977,-122.4461567,,4.5,2,"Clayton St & Corbett Ave San Francisco, CA 94114",
2872,Golden Gate Express Garden Railway,gardens,37.7710741,-122.4565414,,4,1,"100 John F Kennedy Dr Conservatory of Flowers, Golden Gate Park San Francisco, CA 94117",
2873,Mazra,botanicalgardens,37.62957,-122.41554,,4.7,2300,"504 San Bruno Ave W San Bruno, CA 94066",16502259027
2874,Jack's Restaurant & Bar,botanicalgardens,37.63399,-122.420218,,3.9,1721,"1050 Admiral Ct Ste A San Bruno, CA 94066",16505892222
2875,Taqueria San Bruno,botanicalgardens,37.63532,-122.41174,,4.5,1893,"1045 San Mateo Ave San Bruno, CA 94066",16508731752
2876,Pho de Nguyen,botanicalgardens,37.6262,-122.41102,,4.2,760,"586-A San Mateo Ave San Bruno, CA 94066",16508731388
2877,Atlas Pizza Parlor,botanicalgardens,37.62715,-122.41161,,4.3,715,"637 San Mateo Ave San Bruno, CA 94066",16505885888
2878,Lotus Falafel and Shawerma-San Bruno,botanicalgardens,37.62698021687039,-122.4114306,,4.6,391,"629 San Mateo Ave San Bruno, CA 94066",16507630763
2879,Naan Point,botanicalgardens,37.62575,-122.426,,4.6,337,"851 Cherry Ave Ste 6 San Bruno, CA 94066",16506364447
2880,K. Grill & Tofu House,botanicalgardens,37.62681,-122.41148,,4.1,843,"617 San Mateo Ave San Bruno, CA 94066",16508733030
2881,JC Bruno Restaurant,botanicalgardens,37.62928,-122.4115769,,4.2,225,"741 San Mateo Ave San Bruno, CA 94066",16502709023
2882,Boiling BeiJing,botanicalgardens,37.627416,-122.411551,,4.1,804,"649 San Mateo Ave San Bruno, CA 94066",16509523388
2883,Amami Sushi Bistro,botanicalgardens,37.62017,-122.41025,,4.2,715,"312 El Camino Real San Bruno, CA 94066",16508696088
2884,Hana Hawaiian Barbeque,botanicalgardens,37.62405577749558,-122.4111082,,4.3,465,"482 San Mateo Ave San Bruno, CA 94066",16506348788
2885,Ichika Izakaya,botanicalgardens,37.625698061135004,-122.426595,,4.5,217,"851 Cherry Ave Ste 34 San Bruno , CA 94066",16506364450
2886,Hashes & Brews,botanicalgardens,37.62624,-122.42623,,3.8,600,"811 Cherry Ave San Bruno, CA 94066",16509523189
2887,West Coast Cafe,botanicalgardens,37.623477,-122.410937,,4.1,436,"466 San Mateo Ave San Bruno, CA 94066",16505881912
2888,Dumpling Era,botanicalgardens,37.620472,-122.410489,,4,438,"354 El Camino Real San Bruno, CA 94066",16507379899
2889,Hula Hoops,botanicalgardens,37.644909,-122.452615,,4.2,1813,"2278 Westborough Blvd Ste 203 South San Francisco, CA 94080",16509523255
2890,Isla Restaurant,botanicalgardens,37.62289,-122.41076,,3.7,1047,"448 San Mateo Ave San Bruno, CA 94066",16508725008
2891,Toto's Pizzeria & Restaurant - San Bruno,botanicalgardens,37.61387250765822,-122.4045194,,4.1,1297,"1690 El Camino Real San Bruno, CA 94066",16508738686
2892,Noori - San Bruno,botanicalgardens,37.62715,-122.41161,,3.8,672,"637 San Mateo Ave San Bruno, CA 94066",16505894279
2893,Aqua Club Dessert & Beverage,botanicalgardens,37.62256,-122.41094,,4.3,1041,"440 San Mateo Ave Ste N1 San Bruno, CA 94066",16503822782
2894,Aji Ichi Japanese Restaurant,botanicalgardens,37.628211,-122.411463,,3.9,478,"695 San Mateo Ave San Bruno, CA 94066",16509522898
2895,New England Lobster Market & Eatery,botanicalgardens,37.602687,-122.374733,,4.3,5844,"824 Cowan Rd Burlingame, CA 94010",16504431559
2896,Gintei,botanicalgardens,37.618545,-122.40979,,4.1,544,"235 El Camino Real San Bruno, CA 94066",16506364135
2897,THAI NAKORN,botanicalgardens,37.62342,-122.41094,,3.8,478,"464 San Mateo Ave San Bruno, CA 94066",16505837555
2898,The Boys’ Deli,botanicalgardens,37.629745,-122.414746,,4.7,101,"428 San Bruno Ave W San Bruno, CA 94066",16506364213
2899,Spiral Japanese Restaurant,botanicalgardens,37.6273317,-122.4163594,,3.1,414,"705 Camino Plz San Bruno, CA 94066",16508710177
2900,Zorba's Pizza,botanicalgardens,37.61148,-122.40303,,4.3,763,"1567 El Camino Real Millbrae, CA 94030",16508751616
2901,Big Mouth Burgers,botanicalgardens,37.62658071,-122.427137,,3.9,767,"851 Cherry Ave Ste 19 San Bruno, CA 94066",16508717636
2902,Grand Leader Market,botanicalgardens,37.62668,-122.41101,,4.6,181,"600 San Mateo Ave San Bruno, CA 94066",16505892928
2903,Seniore's Pizza,botanicalgardens,37.62721368591506,-122.4163869,,3.5,469,"730 Kains Ave San Bruno, CA 94066",16509524100
2904,Societea Teahouse & Eatery,botanicalgardens,37.622841,-122.410957,,4.1,378,"446 San Mateo Ave San Bruno, CA 94066",16506364494
2905,Viet Time,botanicalgardens,37.63891,-122.420733,,4,170,"1212 El Camino Real Unit F San Bruno, CA 94066",16506364488
2906,Nina's Home Bakery,botanicalgardens,37.626602,-122.417837,,5,10,"San Bruno, CA 94066",15109436773
2907,One Love Cafe,botanicalgardens,37.62413576497491,-122.4110888,,4.4,154,"486 San Mateo Ave San Bruno, CA 94066",16506364125
2908,A One Kitchen & Bar,botanicalgardens,37.627862,-122.411562,,4.4,202,"677 San Mateo Ave San Bruno, CA 94066",16505884040
2909,Minari,botanicalgardens,37.6229,-122.41156,,4.3,213,"449 San Mateo Ave San Bruno, CA 94066",16505885559
2910,Tastebuds,botanicalgardens,37.62935,-122.41589,,3.1,400,"582 San Bruno Ave W San Bruno, CA 94066",16505830899
2911,Seoul Kalbi Korean BBQ,botanicalgardens,37.6132,-122.40388,,3.8,1213,"1610 El Camino Real San Bruno, CA 94066",16505830702
2912,Chili's,botanicalgardens,37.63042971733036,-122.4181857,,2.5,983,"899 El Camino Real San Bruno, CA 94066",16509522692
2913,Hidden Spot - South San Francisco,botanicalgardens,37.65509,-122.41039,,4.7,739,"303 Grand Ave South San Francisco, CA 94080",16508724484
2914,SAJJ Mediterranean,botanicalgardens,37.62660240136236,-122.4268363,,4.2,155,"851 Cherry Ave Ste 15 San Bruno, CA 94066",16506364423
2915,Grill Kebabs and Gyros,botanicalgardens,37.6554849,-122.4121851,,4.6,183,"385 Grand Ave South San Francisco, CA 94080",16506364532
2916,Bourbon Pub SFO,botanicalgardens,37.63666417827807,-122.4005495,,4.4,482,"780 S Airport Blvd Departures Level, Space B.2.235A San Francisco, CA 94128",
2917,Local Kitchens,botanicalgardens,37.62681361118622,-122.425534,,4,150,"851 Cherry Ave Ste 2 San Bruno, CA 94066",14159928206
2918,Sofra Grill,botanicalgardens,37.64226,-122.42648,,4.7,285,"132 Hazelwood Dr South San Francisco, CA 94080",16507631156
2919,Sushi House,botanicalgardens,37.626067,-122.411154,,3.3,518,"576 San Mateo Ave San Bruno, CA 94066",16508716190
2920,Taqueria Mi Durango,botanicalgardens,37.61963,-122.41062,,4.2,570,"287 El Camino Real San Bruno, CA 94066",16505888810
2921,Little Lucca Specialty Sandwich Shop,botanicalgardens,37.65091,-122.43056,,4.3,3816,"724 El Camino Real South San Francisco, CA 94080",16505898916
2922,Love Burn,botanicalgardens,37.643,-122.426178,,4.3,389,"130 Northwood Dr Hometown Bowl South San Francisco, CA 94080",16507631887
2923,Mori Point,beaches,37.62002104822368,-122.4985456,,4.7,318,"775 Bradford Way Pacifica, CA 94044",14155614323
2924,Crissy Field,beaches,37.803895829811445,-122.4555265,,4.8,837,"603 Mason St San Francisco, CA 94129",14155614323
2925,Sutro Baths,beaches,37.77998368,-122.5137377,,4.6,550,"680 Point Lobos San Francisco, CA 94121",14154265240
2926,Baker Beach,beaches,37.79055812746036,-122.4836395,,4.5,826,"1770 Gibson Rd San Francisco, CA 94129",14155614323
2927,Ocean Beach,beaches,37.75940036654324,-122.5107349,,4.2,932,"Point Lobos Ave, Great Hwy San Francisco, CA 94121",14154265240
2928,Golden Gate National Recreation Area - Stinson Beach,beaches,37.89748648,-122.6411171,,4.5,425,"Stinson Beach, CA 94970",14158680942
2929,Alamere Falls - Point Reyes National Seashore,beaches,37.953675,-122.783477,,4.6,561,"Pt Reyes National Seashore Mesa Rd Bolinas, CA 94924",14154645100
2930,Natural Bridges State Beach,beaches,36.95028583097268,-122.0575714,,4.3,526,"2531 W Cliff Dr Santa Cruz, CA 95060",18314234609
2931,Gray Whale Cove State Beach,beaches,37.564598040209994,-122.5139722,,4.6,113,"5929 Pacific Coast Hwy Half Moon Bay, CA 94019",16507268819
2932,Montara State Beach,beaches,37.5471633,-122.5148106,,4.6,224,"Corner Of Highway 1 Montara, CA 94037",16507268819
2933,Bean Hollow State Beach,beaches,37.22179195,-122.4061072,,4.6,120,"11000 Cabrillo Hwy Pescadero, CA 94060",16508792170
2934,Año Nuevo State Park,beaches,37.11933,-122.307592,,4.6,191,"1 New Years Creek Rd Pescadero, CA 94060",16508792025
2935,Muir Beach,beaches,37.8614714,-122.5758362,,4.5,246,"199 Pacific Way Muir Beach, CA 94965",
2936,Pacifica Pier,beaches,37.6332326,-122.4943749,,4.1,159,"2100 Beach Blvd Pacifica, CA 94044",16507383760
2937,Rodeo Beach,beaches,37.83042938270948,-122.5377274,,4.5,207,"Mitchell Rd Sausalito, CA 94965",
2938,Sonoma Coast State Beach,beaches,38.305812241759085,-123.0603525,,4.8,143,"3799 Westshore Rd Bodega Bay, CA 94923",17078753483
2939,Pillar Point Bluff,beaches,37.50194389,-122.4970682,,4.8,28,"West Point Ave Moss Beach, CA 94038",16507283584
2940,Muir Beach Overlook,beaches,37.863263,-122.585648,,4.8,114,"Muir Beach Overlook Rd Muir Beach, CA 94965",
2941,Crown Memorial State Beach,beaches,37.76641193,-122.2721887,,4.3,164,"8th St & Otis Dr Alameda, CA 94501",18883272757
2942,China Beach,beaches,37.78711152047187,-122.4908992,,4.3,213,"490 Sea Cliff Ave San Francisco, CA 94121",14155614323
2943,Marshall's Beach,beaches,37.801629,-122.479903,,4.6,80,"Langdon Ct San Francisco, CA 94129",
2944,Rockaway Beach,beaches,37.60983783,-122.497091,,4.5,130,"Rockaway Beach Ave Pacifica, CA 94044",16507387381
2945,Lake Temescal,beaches,37.84730889798789,-122.230135,,4.3,165,"6500 Broadway Oakland, CA 94618",18883272757
2946,Aquatic Park Cove,beaches,37.80686686,-122.4230341,,4.4,154,"900 Beach St San Francisco, CA 94109",
2947,Pescadero State Beach,beaches,37.264201,-122.412773,,4.6,104,"Half Moon Bay Pescadero, CA 94060",16507268819
2948,Half Moon Bay State Beach,beaches,37.466974,-122.446977,,4.1,356,"95 Kelly Ave Half Moon Bay, CA 94019",16507268819
2949,Goat Rock Beach,beaches,37.59528655866625,-122.5059961,,4.7,45,"5400-5900 N Hwy 1 Bodega Bay, CA 94923",17078753483
2950,Drakes Beach,beaches,38.026739,-122.96296,,4.6,64,"3 Drakes Beach Rd Point Reyes Station, CA 94956",
